experiment,condition,mode,seed,step,oxygen,glucose,IFN_gamma,IL2,PD_L1,TGF_beta
perturbation_TP53_KO,TP53_KO,rules,123,3,0.077526,3.864185,0.0,0.0,0.006449,0.015365
perturbation_TP53_KO,TP53_KO,rules,123,4,0.074867,3.75136,0.0,0.0,0.008058,0.01969
perturbation_TP53_KO,TP53_KO,rules,123,5,0.07221,3.637545,0.0,0.0,0.009422,0.023668
perturbation_TP53_KO,TP53_KO,rules,123,6,0.069517,3.520977,0.0,0.0,0.010699,0.027779
perturbation_TP53_KO,TP53_KO,rules,123,7,0.066808,3.40266,0.0,0.0,0.011835,0.034336
perturbation_TP53_KO,TP53_KO,rules,123,8,0.064073,3.282099,0.0,0.0,0.012909,0.043893
perturbation_TP53_KO,TP53_KO,rules,123,9,0.061328,3.160077,0.0,0.0,0.013877,0.05786
perturbation_TP53_KO,TP53_KO,rules,123,10,0.058547,3.035348,0.0,0.0,0.014825,0.074911
perturbation_TP53_KO,TP53_KO,rules,123,11,0.055743,2.908459,0.0,0.0,0.015743,0.093222
perturbation_TP53_KO,TP53_KO,rules,123,12,0.052948,2.78115,0.0,0.0,0.016559,0.112468
perturbation_TP53_KO,TP53_KO,rules,123,13,0.050161,2.654475,0.0,0.0,0.017284,0.130925
perturbation_TP53_KO,TP53_KO,rules,123,14,0.047403,2.529835,0.0,0.0,0.017889,0.14858
perturbation_TP53_KO,TP53_KO,rules,123,15,0.0447,2.407732,0.0,0.0,0.018456,0.164747
perturbation_TP53_KO,TP53_KO,rules,123,16,0.042082,2.289913,0.0,0.0,0.018936,0.180147
perturbation_TP53_KO,TP53_KO,rules,123,17,0.039588,2.177023,0.0,0.0,0.019349,0.194689
perturbation_TP53_KO,TP53_KO,rules,123,18,0.037209,2.067967,0.0,0.0,0.019597,0.208368
perturbation_TP53_KO,TP53_KO,rules,123,19,0.034926,1.965209,0.0,0.0,0.019805,0.220877
perturbation_TP53_KO,TP53_KO,rules,123,20,0.032805,1.871022,0.0,0.0,0.01997,0.232086
perturbation_TP53_KO,TP53_KO,rules,123,21,0.030758,1.781563,0.0,0.0,0.020133,0.242323
perturbation_TP53_KO,TP53_KO,rules,123,22,0.028796,1.695683,0.0,0.0,0.020223,0.251592
perturbation_TP53_KO,TP53_KO,rules,123,23,0.026982,1.615496,0.0,0.0,0.02006,0.258918
perturbation_TP53_KO,TP53_KO,rules,123,24,0.02532,1.541407,0.0,0.0,0.019717,0.264684
perturbation_TP53_KO,TP53_KO,rules,123,25,0.023714,1.469413,0.0,0.0,0.01925,0.268488
perturbation_TP53_KO,TP53_KO,rules,123,26,0.022212,1.400812,0.0,0.0,0.018602,0.270188
perturbation_TP53_KO,TP53_KO,rules,123,27,0.020804,1.336516,0.0,0.0,0.017855,0.269652
perturbation_TP53_KO,TP53_KO,rules,123,28,0.019449,1.274999,0.0,0.0,0.017067,0.268784
perturbation_TP53_KO,TP53_KO,rules,123,29,0.018111,1.212828,0.0,0.0,0.016338,0.266785
perturbation_TP53_KO,TP53_KO,rules,123,30,0.016852,1.15383,0.0,0.0,0.015529,0.264197
perturbation_TP53_KO,TP53_KO,rules,42,1,0.082785,4.083627,0.0,0.0,0.002473,0.005668
perturbation_TP53_KO,TP53_KO,rules,42,2,0.080146,3.974013,0.0,0.0,0.004598,0.010882
perturbation_TP53_KO,TP53_KO,rules,42,3,0.077484,3.862017,0.0,0.0,0.006465,0.015679
perturbation_TP53_KO,TP53_KO,rules,42,4,0.074809,3.748425,0.0,0.0,0.008068,0.020093
perturbation_TP53_KO,TP53_KO,rules,42,5,0.072095,3.631787,0.0,0.0,0.009549,0.024153
perturbation_TP53_KO,TP53_KO,rules,42,6,0.069369,3.51362,0.0,0.0,0.01085,0.027889
perturbation_TP53_KO,TP53_KO,rules,42,7,0.066642,3.394429,0.0,0.0,0.011986,0.032675
perturbation_TP53_KO,TP53_KO,rules,42,8,0.063889,3.273124,0.0,0.0,0.013018,0.042254
perturbation_TP53_KO,TP53_KO,rules,42,9,0.061107,3.14935,0.0,0.0,0.013996,0.056391
perturbation_TP53_KO,TP53_KO,rules,42,10,0.058304,3.023605,0.0,0.0,0.014906,0.073448
perturbation_TP53_KO,TP53_KO,rules,42,11,0.055496,2.896666,0.0,0.0,0.01573,0.091915
perturbation_TP53_KO,TP53_KO,rules,42,12,0.052678,2.768296,0.0,0.0,0.016497,0.110629
perturbation_TP53_KO,TP53_KO,rules,42,13,0.049841,2.63922,0.0,0.0,0.017259,0.129422
perturbation_TP53_KO,TP53_KO,rules,42,14,0.047017,2.511707,0.0,0.0,0.01793,0.147461
perturbation_TP53_KO,TP53_KO,rules,42,15,0.044223,2.385269,0.0,0.0,0.018621,0.165032
perturbation_TP53_KO,TP53_KO,rules,42,16,0.041557,2.263866,0.0,0.0,0.019161,0.182022
perturbation_TP53_KO,TP53_KO,rules,42,17,0.038997,2.148469,0.0,0.0,0.019648,0.198028
perturbation_TP53_KO,TP53_KO,rules,42,18,0.036557,2.041469,0.0,0.0,0.020092,0.212828
perturbation_TP53_KO,TP53_KO,rules,42,19,0.034284,1.940669,0.0,0.0,0.020413,0.22637
perturbation_TP53_KO,TP53_KO,rules,42,20,0.03218,1.84791,0.0,0.0,0.020613,0.238453
perturbation_TP53_KO,TP53_KO,rules,42,21,0.030208,1.76123,0.0,0.0,0.020647,0.24852
perturbation_TP53_KO,TP53_KO,rules,42,22,0.028404,1.682753,0.0,0.0,0.020613,0.256731
perturbation_TP53_KO,TP53_KO,rules,42,23,0.026651,1.605038,0.0,0.0,0.020529,0.26436
perturbation_TP53_KO,TP53_KO,rules,42,24,0.025002,1.531008,0.0,0.0,0.020455,0.270854
perturbation_TP53_KO,TP53_KO,rules,42,25,0.023426,1.460668,0.0,0.0,0.020172,0.276228
perturbation_TP53_KO,TP53_KO,rules,42,26,0.021912,1.392124,0.0,0.0,0.019729,0.279823
perturbation_TP53_KO,TP53_KO,rules,42,27,0.02048,1.32684,0.0,0.0,0.019085,0.281255
perturbation_TP53_KO,TP53_KO,rules,42,28,0.019176,1.267457,0.0,0.0,0.018186,0.280697
perturbation_TP53_KO,TP53_KO,rules,42,29,0.017843,1.206235,0.0,0.0,0.017392,0.279059
perturbation_TP53_KO,TP53_KO,rules,42,30,0.016625,1.150292,0.0,0.0,0.016353,0.276127
perturbation_TP53_KO,TP53_KO,rules,456,1,0.082785,4.083627,0.0,0.0,0.002447,0.005496
perturbation_TP53_KO,TP53_KO,rules,456,2,0.08016,3.974476,0.0,0.0,0.004528,0.010553
perturbation_TP53_KO,TP53_KO,rules,456,3,0.077527,3.863763,0.0,0.0,0.006307,0.015205
perturbation_TP53_KO,TP53_KO,rules,456,4,0.074878,3.751254,0.0,0.0,0.007834,0.019485
perturbation_TP53_KO,TP53_KO,rules,456,5,0.072199,3.636213,0.0,0.0,0.009227,0.023423
perturbation_TP53_KO,TP53_KO,rules,456,6,0.069505,3.51943,0.0,0.0,0.010457,0.02757
perturbation_TP53_KO,TP53_KO,rules,456,7,0.066796,3.400929,0.0,0.0,0.011561,0.032736
perturbation_TP53_KO,TP53_KO,rules,456,8,0.064031,3.278706,0.0,0.0,0.012653,0.041763
perturbation_TP53_KO,TP53_KO,rules,456,9,0.061272,3.155799,0.0,0.0,0.013603,0.055694
perturbation_TP53_KO,TP53_KO,rules,456,10,0.058459,3.029228,0.0,0.0,0.014597,0.07286
perturbation_TP53_KO,TP53_KO,rules,456,11,0.055652,2.902145,0.0,0.0,0.01546,0.092327
perturbation_TP53_KO,TP53_KO,rules,456,12,0.052854,2.774677,0.0,0.0,0.016234,0.111437
perturbation_TP53_KO,TP53_KO,rules,456,13,0.050047,2.647771,0.0,0.0,0.016949,0.129769
perturbation_TP53_KO,TP53_KO,rules,456,14,0.047206,2.521487,0.0,0.0,0.017721,0.147909
perturbation_TP53_KO,TP53_KO,rules,456,15,0.044406,2.396019,0.0,0.0,0.018376,0.165872
perturbation_TP53_KO,TP53_KO,rules,456,16,0.041746,2.276365,0.0,0.0,0.018885,0.182474
perturbation_TP53_KO,TP53_KO,rules,456,17,0.039183,2.163093,0.0,0.0,0.019247,0.197747
perturbation_TP53_KO,TP53_KO,rules,456,18,0.036726,2.055184,0.0,0.0,0.019577,0.211799
perturbation_TP53_KO,TP53_KO,rules,456,19,0.034392,1.953963,0.0,0.0,0.01987,0.224651
perturbation_TP53_KO,TP53_KO,rules,456,20,0.032165,1.855408,0.0,0.0,0.020023,0.235951
perturbation_TP53_KO,TP53_KO,rules,456,21,0.030069,1.761947,0.0,0.0,0.020132,0.246421
perturbation_TP53_KO,TP53_KO,rules,456,22,0.028127,1.677269,0.0,0.0,0.020043,0.255229
perturbation_TP53_KO,TP53_KO,rules,456,23,0.026288,1.597242,0.0,0.0,0.019744,0.261832
perturbation_TP53_KO,TP53_KO,rules,456,24,0.024549,1.522849,0.0,0.0,0.019523,0.267457
perturbation_TP53_KO,TP53_KO,rules,456,25,0.022895,1.450997,0.0,0.0,0.019223,0.272331
perturbation_TP53_KO,TP53_KO,rules,456,26,0.021337,1.381917,0.0,0.0,0.018765,0.275166
perturbation_TP53_KO,TP53_KO,rules,456,27,0.019879,1.316934,0.0,0.0,0.018211,0.276424
perturbation_TP53_KO,TP53_KO,rules,456,28,0.018485,1.254293,0.0,0.0,0.01747,0.277282
perturbation_TP53_KO,TP53_KO,rules,456,29,0.017146,1.19334,0.0,0.0,0.016778,0.275671
perturbation_TP53_KO,TP53_KO,rules,456,30,0.015901,1.136025,0.0,0.0,0.015926,0.273288
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,1,0.082785,4.083627,0.0,0.0,0.002509,0.005554
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,2,0.080154,3.974449,0.0,0.0,0.004649,0.010664
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,3,0.077526,3.864185,0.0,0.0,0.006449,0.015365
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,4,0.074867,3.75136,0.0,0.0,0.008058,0.01969
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,5,0.07221,3.637545,0.01,0.005625,0.062297,0.068293
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,6,0.069562,3.523227,0.010125,0.005343,0.053445,0.069134
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,7,0.066898,3.407149,0.009112,0.005074,0.046493,0.072832
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,8,0.064207,3.288815,0.008201,0.004819,0.041137,0.07916
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,9,0.061507,3.169042,0.007381,0.004578,0.036981,0.090606
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,10,0.058771,3.046565,0.080143,0.009973,0.112124,0.155812
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,11,0.056121,2.927443,0.080004,0.009461,0.094419,0.167576
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,12,0.053485,2.808453,0.072153,0.008975,0.080325,0.179949
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,13,0.05086,2.690159,0.065088,0.008514,0.069126,0.191632
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,14,0.04826,2.573454,0.058729,0.008076,0.060277,0.20298
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,15,0.045688,2.459478,0.126681,0.014661,0.101386,0.271871
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,16,0.043305,2.354369,0.122638,0.013846,0.086421,0.277384
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,17,0.041053,2.254228,0.110674,0.013074,0.074537,0.282715
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,18,0.039011,2.163893,0.099757,0.012343,0.064939,0.28732
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,19,0.037074,2.078784,0.089856,0.01165,0.057311,0.291331
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,20,0.035171,1.996909,0.176871,0.014118,0.085284,0.357196
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,21,0.033354,1.920038,0.171309,0.013337,0.073744,0.355621
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,22,0.031604,1.845733,0.154253,0.012596,0.064606,0.354572
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,23,0.029901,1.772331,0.138827,0.011894,0.057315,0.353682
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,24,0.028261,1.700665,0.124945,0.011228,0.0514,0.353238
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,25,0.026669,1.63049,0.203975,0.014597,0.077987,0.412404
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,26,0.025163,1.564563,0.196328,0.013781,0.067757,0.40646
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,27,0.023697,1.4977,0.17677,0.013008,0.059681,0.400792
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,28,0.022363,1.437321,0.159168,0.012276,0.052895,0.394977
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,29,0.021088,1.379158,0.143251,0.011582,0.046939,0.387078
perturbation_BRCA1_KO,BRCA1_KO,deepseek,123,30,0.019814,1.321209,0.226709,0.01543,0.078558,0.43896
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,1,0.082785,4.083627,0.0,0.0,0.002473,0.005668
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,2,0.080146,3.974013,0.0,0.0,0.004598,0.010882
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,3,0.077484,3.862017,0.0,0.0,0.006465,0.015679
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,4,0.074809,3.748425,0.0,0.0,0.008068,0.020093
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,5,0.072095,3.631787,0.00825,0.0105,0.066049,0.068403
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,6,0.069414,3.51587,0.008175,0.00993,0.056532,0.068899
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,7,0.066731,3.398918,0.007357,0.009392,0.049028,0.070254
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,8,0.064028,3.279969,0.006622,0.008885,0.043163,0.077127
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,9,0.061295,3.158548,0.00596,0.008406,0.038651,0.089224
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,10,0.05854,3.035153,0.075114,0.016954,0.103216,0.159854
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,11,0.055875,2.915313,0.074727,0.016005,0.087192,0.171409
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,12,0.053198,2.794017,0.067255,0.015108,0.074501,0.183474
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,13,0.050503,2.671582,0.060529,0.01426,0.064531,0.195707
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,14,0.047812,2.550127,0.054476,0.013458,0.056649,0.208011
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,15,0.045143,2.433082,0.140779,0.017357,0.095917,0.277657
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,16,0.042661,2.323545,0.137951,0.016428,0.081945,0.283982
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,17,0.040377,2.222161,0.124606,0.015549,0.070843,0.289577
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,18,0.038223,2.127871,0.112595,0.014719,0.062039,0.295249
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,19,0.03617,2.037989,0.101561,0.013935,0.05498,0.300317
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,20,0.034277,1.954419,0.19068,0.016693,0.075079,0.36803
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,21,0.032586,1.880884,0.183612,0.015806,0.064972,0.365148
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,22,0.030904,1.809431,0.165325,0.014968,0.057119,0.362747
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,23,0.029296,1.741179,0.148868,0.014175,0.050813,0.360537
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,24,0.027762,1.676444,0.133981,0.013425,0.045549,0.35843
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,25,0.026218,1.61062,0.209583,0.020091,0.063618,0.414666
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,26,0.024706,1.54481,0.200375,0.019025,0.055921,0.406929
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,27,0.023321,1.482694,0.180337,0.018016,0.049569,0.40011
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,28,0.021894,1.418198,0.162303,0.017062,0.044334,0.392713
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,29,0.020565,1.358296,0.146448,0.01616,0.039544,0.385231
perturbation_BRCA1_KO,BRCA1_KO,deepseek,42,30,0.019291,1.299811,0.243528,0.022056,0.050009,0.432149
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,1,0.082785,4.083627,0.0,0.0,0.002447,0.005496
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,2,0.08016,3.974476,0.0,0.0,0.004528,0.010553
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,3,0.077527,3.863763,0.0,0.0,0.006307,0.015205
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,4,0.074878,3.751254,0.0,0.0,0.007834,0.019485
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,5,0.072199,3.636213,0.0025,0.00625,0.058602,0.067923
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,6,0.069555,3.52193,0.00275,0.005938,0.050406,0.06881
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,7,0.066895,3.405917,0.002475,0.00564,0.043999,0.071277
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,8,0.064181,3.286196,0.002227,0.005358,0.039138,0.077896
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,9,0.061477,3.166049,0.002005,0.005089,0.035317,0.089236
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,10,0.058723,3.04261,0.039554,0.014083,0.107898,0.159943
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,11,0.056051,2.922271,0.040099,0.013296,0.091001,0.171844
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,12,0.053388,2.801808,0.036164,0.012551,0.077571,0.183803
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,13,0.050714,2.682189,0.032623,0.011845,0.066984,0.195565
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,14,0.048011,2.561931,0.029435,0.011176,0.058745,0.207144
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,15,0.045344,2.444495,0.102617,0.015543,0.120524,0.280422
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,16,0.04282,2.33293,0.101605,0.01468,0.101918,0.286465
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,17,0.040425,2.227067,0.09167,0.013863,0.08708,0.2921
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,18,0.038085,2.124337,0.082728,0.01309,0.075343,0.297508
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,19,0.035847,2.027073,0.07468,0.012357,0.066071,0.302635
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,20,0.033708,1.934974,0.151962,0.016788,0.090078,0.370501
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,21,0.031723,1.847753,0.147266,0.015856,0.078166,0.369707
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,22,0.029854,1.765684,0.132539,0.014974,0.068702,0.369802
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,23,0.028073,1.688442,0.119285,0.014138,0.061116,0.370639
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,24,0.026443,1.617181,0.107357,0.013347,0.054974,0.371334
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,25,0.024801,1.545869,0.170871,0.014722,0.072992,0.437799
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,26,0.023252,1.477298,0.164284,0.013902,0.064539,0.432478
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,27,0.021724,1.407694,0.147856,0.013126,0.057936,0.427807
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,28,0.020221,1.340739,0.13307,0.01239,0.052521,0.42501
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,29,0.018756,1.274123,0.119763,0.011692,0.0478,0.420636
perturbation_BRCA1_KO,BRCA1_KO,deepseek,456,30,0.017345,1.210197,0.215137,0.012782,0.072696,0.476888
perturbation_BRCA1_KO,BRCA1_KO,rules,123,1,0.082785,4.083627,0.0,0.0,0.002509,0.005554
perturbation_BRCA1_KO,BRCA1_KO,rules,123,2,0.080154,3.974449,0.0,0.0,0.004649,0.010664
perturbation_BRCA1_KO,BRCA1_KO,rules,123,3,0.077526,3.864185,0.0,0.0,0.006449,0.015365
perturbation_BRCA1_KO,BRCA1_KO,rules,123,4,0.074867,3.75136,0.0,0.0,0.008058,0.01969
perturbation_BRCA1_KO,BRCA1_KO,rules,123,5,0.07221,3.637545,0.0,0.0,0.009422,0.023668
perturbation_BRCA1_KO,BRCA1_KO,rules,123,6,0.069517,3.520977,0.0,0.0,0.010699,0.027779
perturbation_BRCA1_KO,BRCA1_KO,rules,123,7,0.066808,3.40266,0.0,0.0,0.011835,0.034336
perturbation_BRCA1_KO,BRCA1_KO,rules,123,8,0.064073,3.282099,0.0,0.0,0.012909,0.043893
perturbation_BRCA1_KO,BRCA1_KO,rules,123,9,0.061328,3.160077,0.0,0.0,0.013877,0.05786
perturbation_BRCA1_KO,BRCA1_KO,rules,123,10,0.058547,3.035348,0.0,0.0,0.014825,0.074911
perturbation_BRCA1_KO,BRCA1_KO,rules,123,11,0.055743,2.908459,0.0,0.0,0.015743,0.093222
perturbation_BRCA1_KO,BRCA1_KO,rules,123,12,0.052948,2.78115,0.0,0.0,0.016559,0.112468
perturbation_BRCA1_KO,BRCA1_KO,rules,123,13,0.050161,2.654475,0.0,0.0,0.017284,0.130925
perturbation_BRCA1_KO,BRCA1_KO,rules,123,14,0.047403,2.529835,0.0,0.0,0.017889,0.14858
perturbation_BRCA1_KO,BRCA1_KO,rules,123,15,0.0447,2.407732,0.0,0.0,0.018456,0.164747
perturbation_BRCA1_KO,BRCA1_KO,rules,123,16,0.042082,2.289913,0.0,0.0,0.018936,0.180147
perturbation_BRCA1_KO,BRCA1_KO,rules,123,17,0.039588,2.177023,0.0,0.0,0.019349,0.194689
perturbation_BRCA1_KO,BRCA1_KO,rules,123,18,0.037209,2.067967,0.0,0.0,0.019597,0.208368
perturbation_BRCA1_KO,BRCA1_KO,rules,123,19,0.034926,1.965209,0.0,0.0,0.019805,0.220877
perturbation_BRCA1_KO,BRCA1_KO,rules,123,20,0.032805,1.871022,0.0,0.0,0.01997,0.232086
perturbation_BRCA1_KO,BRCA1_KO,rules,123,21,0.030758,1.781563,0.0,0.0,0.020133,0.242323
perturbation_BRCA1_KO,BRCA1_KO,rules,123,22,0.028796,1.695683,0.0,0.0,0.020223,0.251592
perturbation_BRCA1_KO,BRCA1_KO,rules,123,23,0.026982,1.615496,0.0,0.0,0.02006,0.258918
perturbation_BRCA1_KO,BRCA1_KO,rules,123,24,0.02532,1.541407,0.0,0.0,0.019717,0.264684
perturbation_BRCA1_KO,BRCA1_KO,rules,123,25,0.023714,1.469413,0.0,0.0,0.01925,0.268488
perturbation_BRCA1_KO,BRCA1_KO,rules,123,26,0.022212,1.400812,0.0,0.0,0.018602,0.270188
perturbation_BRCA1_KO,BRCA1_KO,rules,123,27,0.020804,1.336516,0.0,0.0,0.017855,0.269652
perturbation_BRCA1_KO,BRCA1_KO,rules,123,28,0.019449,1.274999,0.0,0.0,0.017067,0.268784
perturbation_BRCA1_KO,BRCA1_KO,rules,123,29,0.018111,1.212828,0.0,0.0,0.016338,0.266785
perturbation_BRCA1_KO,BRCA1_KO,rules,123,30,0.016852,1.15383,0.0,0.0,0.015529,0.264197
perturbation_BRCA1_KO,BRCA1_KO,rules,42,1,0.082785,4.083627,0.0,0.0,0.002473,0.005668
perturbation_BRCA1_KO,BRCA1_KO,rules,42,2,0.080146,3.974013,0.0,0.0,0.004598,0.010882
perturbation_BRCA1_KO,BRCA1_KO,rules,42,3,0.077484,3.862017,0.0,0.0,0.006465,0.015679
perturbation_BRCA1_KO,BRCA1_KO,rules,42,4,0.074809,3.748425,0.0,0.0,0.008068,0.020093
perturbation_BRCA1_KO,BRCA1_KO,rules,42,5,0.072095,3.631787,0.0,0.0,0.009549,0.024153
perturbation_BRCA1_KO,BRCA1_KO,rules,42,6,0.069369,3.51362,0.0,0.0,0.01085,0.027889
perturbation_BRCA1_KO,BRCA1_KO,rules,42,7,0.066642,3.394429,0.0,0.0,0.011986,0.032675
perturbation_BRCA1_KO,BRCA1_KO,rules,42,8,0.063889,3.273124,0.0,0.0,0.013018,0.042254
perturbation_BRCA1_KO,BRCA1_KO,rules,42,9,0.061107,3.14935,0.0,0.0,0.013996,0.056391
perturbation_BRCA1_KO,BRCA1_KO,rules,42,10,0.058304,3.023605,0.0,0.0,0.014906,0.073448
perturbation_BRCA1_KO,BRCA1_KO,rules,42,11,0.055496,2.896666,0.0,0.0,0.01573,0.091915
perturbation_BRCA1_KO,BRCA1_KO,rules,42,12,0.052678,2.768296,0.0,0.0,0.016497,0.110629
perturbation_BRCA1_KO,BRCA1_KO,rules,42,13,0.049841,2.63922,0.0,0.0,0.017259,0.129422
perturbation_BRCA1_KO,BRCA1_KO,rules,42,14,0.047017,2.511707,0.0,0.0,0.01793,0.147461
perturbation_BRCA1_KO,BRCA1_KO,rules,42,15,0.044223,2.385269,0.0,0.0,0.018621,0.165032
perturbation_BRCA1_KO,BRCA1_KO,rules,42,16,0.041557,2.263866,0.0,0.0,0.019161,0.182022
perturbation_BRCA1_KO,BRCA1_KO,rules,42,17,0.038997,2.148469,0.0,0.0,0.019648,0.198028
perturbation_BRCA1_KO,BRCA1_KO,rules,42,18,0.036557,2.041469,0.0,0.0,0.020092,0.212828
perturbation_BRCA1_KO,BRCA1_KO,rules,42,19,0.034284,1.940669,0.0,0.0,0.020413,0.22637
perturbation_BRCA1_KO,BRCA1_KO,rules,42,20,0.03218,1.84791,0.0,0.0,0.020613,0.238453
perturbation_BRCA1_KO,BRCA1_KO,rules,42,21,0.030208,1.76123,0.0,0.0,0.020647,0.24852
perturbation_BRCA1_KO,BRCA1_KO,rules,42,22,0.028404,1.682753,0.0,0.0,0.020613,0.256731
perturbation_BRCA1_KO,BRCA1_KO,rules,42,23,0.026651,1.605038,0.0,0.0,0.020529,0.26436
perturbation_BRCA1_KO,BRCA1_KO,rules,42,24,0.025002,1.531008,0.0,0.0,0.020455,0.270854
perturbation_BRCA1_KO,BRCA1_KO,rules,42,25,0.023426,1.460668,0.0,0.0,0.020172,0.276228
perturbation_BRCA1_KO,BRCA1_KO,rules,42,26,0.021912,1.392124,0.0,0.0,0.019729,0.279823
perturbation_BRCA1_KO,BRCA1_KO,rules,42,27,0.02048,1.32684,0.0,0.0,0.019085,0.281255
perturbation_BRCA1_KO,BRCA1_KO,rules,42,28,0.019176,1.267457,0.0,0.0,0.018186,0.280697
